Date,Australia,Austria,Belgium,Canada,Denmark,Finland,France,Germany,Hong Kong,Ireland,Israel,Italy,Japan,Netherlands,New Zealand,Norway,Portugal,Singapore,Spain,Sweden,Switzerland,United Kingdom,USA
1977-04-04,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-05,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-06,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-07,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-08,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-11,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-12,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-13,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-14,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-15,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-18,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-19,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-20,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-21,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-22,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-25,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-26,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-27,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-28,59.634,210.558,139.671,116.499,198.353,,66.523,132.163,340.865,,,29.87,256.79,121.157,,176.355,,254.493,91.407,144.117,150.543,80.906,99.961
1977-04-29,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-02,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-03,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-04,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-05,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-06,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-09,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-10,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-11,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-12,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-13,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-16,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-17,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-18,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-19,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-20,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-23,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-24,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-25,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-26,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-27,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-30,58.791,209.855,142.306,113.51,193.846,,64.908,143.072,358.494,,,28.507,261.115,132.59,,164.994,,248.885,92.41,136.355,152.074,83.424,99.968
1977-05-31,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-01,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-02,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-03,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-06,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-07,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-08,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-09,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-10,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-13,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-14,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-15,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-16,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-17,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-20,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-21,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-22,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-23,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-24,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-27,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-28,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-29,61.271,208.758,140.775,111.104,190.688,,68.022,139.782,347.614,,,27.045,259.048,124.886,,158.887,,248.506,88.245,132.375,147.069,85.301,97.782
1977-06-30,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-01,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-04,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-05,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-06,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-07,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-08,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-11,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-12,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-13,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-14,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-15,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-18,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-19,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-20,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-21,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-22,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-25,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-26,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-27,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-28,60.907,206.46,144.592,115.4,189.188,,72.525,136.739,349.921,,,28.413,268.829,125.153,,161.083,,259.2,86.942,118.44,151.25,87.698,102.224
1977-07-29,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-01,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-02,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-03,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-04,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-05,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-08,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-09,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-10,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-11,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-12,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-15,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-16,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-17,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-18,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-19,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-22,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-23,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-24,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-25,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-26,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-29,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-30,57.403,209.447,146.507,114.587,183.808,,70.502,141.013,333.202,,,26.231,265.191,126.722,,160.472,,266.528,62.757,116.522,154.405,86.093,100.643
1977-08-31,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-01,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-02,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-05,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-06,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-07,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-08,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-09,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-12,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-13,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-14,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-15,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-16,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-19,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-20,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-21,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-22,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-23,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-26,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-27,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-28,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-29,54.44,205.131,142.667,109.458,180.231,,75.45,141.482,340.407,,,31.003,278.765,119.852,,147.688,,269.566,62.466,98.994,159.979,96.075,98.442
1977-09-30,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-03,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-04,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-05,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-06,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-07,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-10,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-11,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-12,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-13,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-14,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-17,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-18,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-19,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-20,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-21,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-24,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-25,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-26,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-27,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-28,54.231,199.647,142.019,109.623,181.191,,79.768,143.815,329.699,,,29.773,282.284,122.405,,152.796,,262.551,55.144,106.014,169.835,103.849,98.176
1977-10-31,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-01,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-02,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-03,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-04,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-07,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-08,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-09,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-10,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-11,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-14,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-15,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-16,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-17,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
1977-11-18,58.06,202.46,142.335,101.747,181.903,,83.165,151.322,326.229,,,27.831,287.333,123.389,,149.638,,263.955,55.433,101.159,175.962,105.307,93.788
